District,Constituency,Constituency Category,Candidate,Gender,Candidate Category,Age,Party,Votes,POSITION
Nalgonda,Nagarjuna Sagar,GEN,D.S.K.V. NAIK,M,ST,32,IND,348,12
Nalgonda,Nagarjuna Sagar,GEN,ROYYALA SRINIVASU,M,SC,43,IND,310,13
Nalgonda,Nagarjuna Sagar,GEN,DUDUKU LAKSHMINARAYANA,M,GEN,42,IND,288,14
Nalgonda,Miryalguda,GEN,BHASKAR RAO NALLAMOTHU,M,GEN,62,INC,62059,1
Nalgonda,Miryalguda,GEN,ALUGUBELLI AMARENDER REDDY,M,GEN,46,TRS,56005,2
Nalgonda,Miryalguda,GEN,JULAKANTI RANGA REDDY,M,GEN,58,CPM,22592,3
Nalgonda,Miryalguda,GEN,BANTU VENKATESHWARLU,M,GEN,50,TDP,20758,4
Nalgonda,Miryalguda,GEN,None of the Above,NULL,NULL,NULL,NOTA,957,5
Nalgonda,Miryalguda,GEN,DHANAVATH LALU,M,ST,36,IND,879,6
Nalgonda,Miryalguda,GEN,MAREPALLY SRINIVASREDDY,M,GEN,52,LSP,878,7
Nalgonda,Miryalguda,GEN,SARIKONDA RUSHIKESHWAR RAJU,M,GEN,31,AAAP,540,8
Nalgonda,Miryalguda,GEN,D.HANYA,M,ST,43,IND,521,9
Nalgonda,Huzurnagar,GEN,UTTAM KUMAR REDDY NALAMADA,M,GEN,51,INC,69879,1
Nalgonda,Huzurnagar,GEN,KASOJU SHANKARAMMA,F,GEN,42,TRS,45955,2
Nalgonda,Huzurnagar,GEN,GATTU SRIKANTH REDDY,M,GEN,38,YSRCP,29692,3
Nalgonda,Huzurnagar,GEN,SWAMY GOUD VANGALA,M,GEN,62,TDP,25395,4
Nalgonda,Huzurnagar,GEN,PAREPALLY SHEKAR RAO,M,GEN,51,CPM,5618,5
Nalgonda,Huzurnagar,GEN,VAKITI CHINNA SRINIVAS,M,GEN,41,BSP,963,6
Nalgonda,Huzurnagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,852,7
Nalgonda,Huzurnagar,GEN,TANNERU VENKATESHWARLU,M,GEN,34,AAAP,462,8
Nalgonda,Huzurnagar,GEN,CHINTHAPALLY YADAGIRI,M,SC,27,IND,405,9
Nalgonda,Huzurnagar,GEN,GANGIREDDY KOTI REDDY,M,GEN,28,IND,217,10
Nalgonda,Kodad,GEN,PADMAVATHI REDDY NALAMADA,F,GEN,46,INC,81966,1
Nalgonda,Kodad,GEN,BOLLAM MALLAIAH YADAV,M,GEN,48,TDP,68592,2
Nalgonda,Kodad,GEN,KANMANTHA REDDY SHASHIDHAR REDDY,M,GEN,47,TRS,13404,3
Nalgonda,Kodad,GEN,YERNENI VENKATA RATHNAM BABU,M,GEN,55,YSRCP,8302,4
Nalgonda,Kodad,GEN,JUTTUKONDA BASAVAIAH,M,GEN,44,CPM,4165,5
Nalgonda,Kodad,GEN,DASARI JAYASURYA,M,SC,31,BSP,1080,6
Nalgonda,Kodad,GEN,KHALEEL AHAMED SHAIK,M,GEN,38,IND,825,7
Nalgonda,Kodad,GEN,None of the Above,NULL,NULL,NULL,NOTA,621,8
Nalgonda,Kodad,GEN,MARTHA RAMA KRISHNA,M,GEN,27,AAAP,472,9
Nalgonda,Kodad,GEN,SUNKARA LINGA REDDY,M,GEN,45,IND,356,10
Nalgonda,Kodad,GEN,SATHULURI GOVINDA RAO,M,GEN,39,LSP,354,11
Nalgonda,Kodad,GEN,MUPPANI SRIRAM REDDY,M,GEN,51,IND,293,12
Nalgonda,Kodad,GEN,V.NARASIMHA RAO,M,GEN,50,IND,179,13
Nalgonda,Kodad,GEN,KOLLU LAKSHMI NARAYANA RAO,M,GEN,39,IND,163,14
Nalgonda,Kodad,GEN,GODESHI PEDDA LINGAIAH,M,GEN,69,IND,140,15
Nalgonda,Kodad,GEN,POLAMPALLY DANA VEERA,M,SC,33,IND,139,16
Nalgonda,Kodad,GEN,BANOTHU HAAPA,M,ST,40,IND,138,17
Nalgonda,Kodad,GEN,KANDULA MADHU,M,SC,28,IND,137,18
Nalgonda,Suryapet,GEN,GUNTAKANDLA JAGADISH REDDY,M,GEN,49,TRS,43554,1
Nalgonda,Suryapet,GEN,SANKINENI VENKATESHWER RAO,M,GEN,51,IND,41335,2
Nalgonda,Suryapet,GEN,DAMODAR REDDY RAMREDDY,M,GEN,62,INC,39175,3
Nalgonda,Suryapet,GEN,PATEL RAMESH REDDY,M,GEN,44,TDP,38529,4
Nalgonda,Suryapet,GEN,BEERAVOLU SRI HARSHA,M,GEN,30,IND,2797,5
Nalgonda,Suryapet,GEN,BEERAVOLU SOMI REDDY,M,GEN,60,YSRCP,1621,6
Nalgonda,Suryapet,GEN,MUPPANI LINGA REDDY,M,GEN,50,IND,1448,7
Nalgonda,Suryapet,GEN,DASARI NARENDAR,M,SC,42,BSP,1202,8
Nalgonda,Suryapet,GEN,None of the Above,NULL,NULL,NULL,NOTA,722,9
Nalgonda,Suryapet,GEN,RACHARLA VIJAYKUMAR,M,GEN,41,PPOI,685,10
Nalgonda,Suryapet,GEN,DEGALA JANARDHAN,M,GEN,51,AAAP,458,11
Nalgonda,Suryapet,GEN,MANDARI DEVID,M,SC,45,IND,412,12
Nalgonda,Suryapet,GEN,MARAM VENKAT REDDY,M,GEN,43,IND,318,13
Nalgonda,Suryapet,GEN,MARRI NEHEMIAH,M,GEN,60,IND,171,14
Nalgonda,Suryapet,GEN,GARLAPATI UPENDER REDDY,M,GEN,36,IND,150,15
Nalgonda,Suryapet,GEN,JOSEPH MYNAM,M,GEN,44,IND,124,16
Nalgonda,Nalgonda,GEN,KOMATIREDDY VENKAT REDDY,M,GEN,51,INC,60774,1
Nalgonda,Nalgonda,GEN,KANCHARLA BHUPAL REDDY,M,GEN,40,IND,50227,2
Nalgonda,Nalgonda,GEN,DUBBAKA NARSIMHA REDDY,M,GEN,45,TRS,35606,3
Nalgonda,Nalgonda,GEN,SYED HASHAM,M,GEN,48,CPM,10332,4
Nalgonda,Nalgonda,GEN,KUTHURU SRINIVAS REDDY,M,GEN,41,BJP,4523,5
Nalgonda,Nalgonda,GEN,MASARAM SIDDHARTHA PHOOLEY,M,SC,43,BSP,850,6
Nalgonda,Nalgonda,GEN,KOMMU MALLESHAM,M,SC,58,IND,630,7
Nalgonda,Nalgonda,GEN,KODIMALA SHIVA KUMAR,M,GEN,35,PPOI,625,8
Nalgonda,Nalgonda,GEN,None of the Above,NULL,NULL,NULL,NOTA,493,9
Nalgonda,Nalgonda,GEN,S.K.R.ANSARI,M,GEN,49,AAAP,390,10
Nalgonda,Nalgonda,GEN,POLISHETTI VENKATESHWARLU,M,GEN,48,IND,377,11
Nalgonda,Nalgonda,GEN,GULAM SUBHANI,M,GEN,34,IND,323,12
Nalgonda,Nalgonda,GEN,AZZEZUDDIN MOHAMMED,M,GEN,48,IND,304,13
Nalgonda,Nalgonda,GEN,ELATI TEJAWARDHAN RAM PRATAP REDDY,M,GEN,35,IND,275,14
Nalgonda,Nalgonda,GEN,MOHAMMED MAJEED,M,GEN,29,IND,236,15
Nalgonda,Nalgonda,GEN,THALLAMALLA YADAGIRI,M,SC,30,BMUP,229,16
Nalgonda,Munugode,GEN,KOOSUKUNTLA PRABHAKAR REDDY,M,GEN,53,TRS,65496,1
Nalgonda,Munugode,GEN,PALVAI SRAVANTHI,F,GEN,42,IND,27441,2
Nalgonda,Munugode,GEN,GANGIDI MANOHAR REDDY,M,GEN,45,BJP,27434,3
Nalgonda,Munugode,GEN,PALLA VENKAT REDDY,M,GEN,62,CPI,20952,4
Nalgonda,Munugode,GEN,SURKANTI SRINIVAS REDDY,M,GEN,53,CPM,9206,5
Nalgonda,Munugode,GEN,KONTHAM BIXAM REDDY,M,GEN,36,IND,4518,6
Nalgonda,Munugode,GEN,PALAKURI DAYANAND GOUD,M,GEN,29,IND,3046,7
Nalgonda,Munugode,GEN,KARNATI SRINIVASULU,M,GEN,43,RLD,2399,8
Nalgonda,Munugode,GEN,ENJA PRADEEP REDDY,M,GEN,32,PPOI,2013,9
Nalgonda,Munugode,GEN,NAKKA YADISHWAR,M,SC,31,IND,1491,10
Nalgonda,Munugode,GEN,BARIGALA ASHOK,M,SC,30,BSP,1084,11
Nalgonda,Munugode,GEN,PALWHAI SRINIWAASA REDDY,M,GEN,40,IND,1037,12
Nalgonda,Munugode,GEN,MUDIREDDY GAVASKAR REDDY,M,GEN,35,YSRCP,835,13
Nalgonda,Munugode,GEN,BUDIDA LINGAIAH YADAV,M,GEN,37,IND,695,14
Nalgonda,Munugode,GEN,EEDA BHASKAR,M,SC,36,IND,569,15
Nalgonda,Munugode,GEN,None of the Above,NULL,NULL,NULL,NOTA,558,16
Nalgonda,Munugode,GEN,GANJI YADAGIRI,M,GEN,37,IND,541,17
Nalgonda,Munugode,GEN,MOHAMMAD JABBAR,M,GEN,43,IND,505,18
Nalgonda,Munugode,GEN,SRIRAMULU MUTHYALA,M,SC,54,IND,448,19
Nalgonda,Munugode,GEN,KODICHERLA VENKATAIAH,M,GEN,44,JaSPa,367,20
Nalgonda,Munugode,GEN,MUDIGONDA ANJAIAH,M,GEN,48,IND,348,21
Nalgonda,Munugode,GEN,MUDDAM SRINIVAS GOUD,M,GEN,26,IND,308,22
Nalgonda,Munugode,GEN,VARKALA LINGAIAH,M,GEN,48,IND,305,23
Nalgonda,Munugode,GEN,MALGA YADAIAH,M,GEN,45,AAAP,190,24
Nalgonda,Bhongir,GEN,PAILLA SHEKAR REDDY,M,GEN,46,TRS,54686,1
Nalgonda,Bhongir,GEN,JITTA BALA KRISHNA REDDY,M,GEN,42,YTP,39270,2
Nalgonda,Bhongir,GEN,POTHAMSHETTY VENKATESHWARULU,M,GEN,35,INC,33560,3
Nalgonda,Bhongir,GEN,ALIMINETI UMA MADHAVA REDDY,F,GEN,58,TDP,24569,4
Nalgonda,Bhongir,GEN,THUMMALA VEERA REDDY,M,GEN,46,CPM,2439,5
Nalgonda,Bhongir,GEN,PULIGILLA SATHYANARAYANA,M,GEN,47,IND,1008,6
Nalgonda,Bhongir,GEN,BATTU RAMCHANDRAIAH,M,SC,63,BSP,998,7
Nalgonda,Bhongir,GEN,None of the Above,NULL,NULL,NULL,NOTA,962,8
Nalgonda,Bhongir,GEN,GUAHTI MOTILAL,M,ST,45,AIMIM,866,9
Nalgonda,Bhongir,GEN,SANGISHETTY NARSIMHA,M,GEN,38,AAAP,451,10
Nalgonda,Bhongir,GEN,HANUMA MEGAVATH,M,ST,38,IND,357,11
Nalgonda,Nakrekal ,SC,VEMULA VEERESHAM,M,SC,36,TRS,62445,1
Nalgonda,Nakrekal ,SC,CHIRUMARTHY LINGAIAH,M,SC,42,INC,60075,2
Nalgonda,Nakrekal ,SC,CHERUKU LAXMI,F,SC,50,BJP,38440,3
Nalgonda,Nakrekal ,SC,MAMIDI SARVAIAH,M,SC,43,CPM,12741,4
Nalgonda,Nakrekal ,SC,None of the Above,NULL,NULL,NULL,NOTA,1395,5
Nalgonda,Nakrekal ,SC,CHIRUMARTHY SAIDULU,M,SC,28,BSP,1322,6
Nalgonda,Nakrekal ,SC,NAKERAKANTI SWAMY,M,SC,40,YSRCP,1216,7
Nalgonda,Nakrekal ,SC,KADIUM SUHASINI,F,SC,28,ICSP,586,8
Nalgonda,Nakrekal ,SC,MEDI SATYANARAYANA,M,SC,29,IND,466,9
Nalgonda,Nakrekal ,SC,MEDI EEDAMMA,F,SC,48,IND,388,10
Nalgonda,Nakrekal ,SC,DUBBA VENKANNA,M,SC,38,IND,336,11
Nalgonda,Nakrekal ,SC,DONDAPATI PRABHAKAR RAO,M,SC,62,RLD,336,12
Nalgonda,Thungathurthy ,SC,GADARI KISHORE KUMAR,M,SC,32,TRS,64382,1
Nalgonda,Thungathurthy ,SC,ADDANKI DAYAKAR,M,SC,42,INC,62003,2
Nalgonda,Thungathurthy ,SC,PALVAI RAJANI KUMARI,F,SC,43,TDP,31672,3
Nalgonda,Thungathurthy ,SC,PALVAI VENU,M,SC,42,IND,6142,4
Nalgonda,Thungathurthy ,SC,MULKALAPALLY RAMULU,M,SC,47,CPM,3495,5
Nalgonda,Thungathurthy ,SC,BADE ANIL,M,SC,32,IND,1253,6
Nalgonda,Thungathurthy ,SC,POTHARAJU VENKATESHWARLU,M,SC,30,BSP,1137,7
Nalgonda,Thungathurthy ,SC,None of the Above,NULL,NULL,NULL,NOTA,845,8
Nalgonda,Thungathurthy ,SC,ERUGU VENKATESHWARLU,M,SC,40,YSRCP,780,9
Nalgonda,Thungathurthy ,SC,MAMIDI SRINIVAS,M,SC,25,IND,709,10
Nalgonda,Thungathurthy ,SC,GUDIPATI SAIDULU,M,SC,36,IND,494,11
Nalgonda,Thungathurthy ,SC,GANTA NAGAIAH,M,SC,30,IND,474,12
Nalgonda,Thungathurthy ,SC,PUDURI SRINIVAS RAO,M,SC,41,LSP,387,13
Nalgonda,Thungathurthy ,SC,BODA RAMULU,M,SC,60,RLD,301,14
Nalgonda,Thungathurthy ,SC,KONGARI MALLAIAH,M,SC,38,IND,232,15
Nalgonda,Thungathurthy ,SC,KONDAGADAPALA SURAIAH,M,SC,56,IND,209,16
Nalgonda,Alair,GEN,GONGIDI SUNITHA,F,GEN,44,TRS,91737,1
Nalgonda,Alair,GEN,BUDIDA BIKSHAMAIAH,M,GEN,43,INC,60260,2
Nalgonda,Alair,GEN,KOTHA KISHTAIAH,M,SC,36,ANC,7086,3
Nalgonda,Alair,GEN,DR.KASAM VENKATESHWARLU,M,GEN,43,BJP,6530,4
Nalgonda,Alair,GEN,GOPI JONAH,M,GEN,34,BSP,1625,5
Nalgonda,Alair,GEN,GAVALA RAMA SWAMY,M,GEN,71,CPM,1382,6
Nalgonda,Alair,GEN,KALLURI RAM CHANDRA REDDY,M,GEN,38,AAAP,851,7
Nalgonda,Alair,GEN,None of the Above,NULL,NULL,NULL,NOTA,778,8
Nalgonda,Alair,GEN,MORIGADI KRISHNA,M,GEN,44,IND,754,9
Nalgonda,Alair,GEN,RACHAKONDA SITHA,F,ST,40,IND,691,10
Nalgonda,Alair,GEN,SRINIVAS GOUD VATTIPALLY,M,GEN,55,RLD,657,11
Nalgonda,Alair,GEN,VYLA SRINIVAS REDDY,M,GEN,43,IND,430,12
Nalgonda,Alair,GEN,V.R. SREENUVAS,M,GEN,40,IND,353,13
Nalgonda,Alair,GEN,GUJJULA RAM CHANDRA REDDY,M,GEN,32,IND,342,14
Nalgonda,Alair,GEN,KANUGANTI LAKSHMA REDDY,M,GEN,53,IND,299,15
Nalgonda,Alair,GEN,THUDI PREMA RANI,F,SC,26,IND,296,16
Warangal,Jangoan,GEN,MUTHIREDDY YADAGIRI REDDY,M,GEN,60,TRS,84074,1
Warangal,Jangoan,GEN,PONNALA LAKSHMAIAH,M,GEN,70,INC,51379,2
Warangal,Jangoan,GEN,PRATAP REDDY KOMMURI,M,GEN,52,BJP,21113,3
Warangal,Jangoan,GEN,PANNERU MOHAN RAJ,M,GEN,41,MaSP,4467,4
Warangal,Jangoan,GEN,AMUDALA MALLA REDDY,M,GEN,46,CPM,2828,5
Warangal,Jangoan,GEN,PAKALA JAYA,F,SC,34,IND,1619,6
Warangal,Jangoan,GEN,K. MAHIPAL REDDY,M,GEN,33,NCP,1031,7
Warangal,Jangoan,GEN,NEELAM SURESH,M,GEN,35,PPOI,938,8
Warangal,Jangoan,GEN,None of the Above,NULL,NULL,NULL,NOTA,858,9
Warangal,Jangoan,GEN,JERUPOTHULA KUMAR,M,SC,37,BSP,657,10
Warangal,Jangoan,GEN,BAKKA JUDSON,M,SC,41,IND,507,11
Warangal,Jangoan,GEN,NEELA NARESH BABU,M,GEN,29,IND,475,12
Warangal,Jangoan,GEN,VARA PRASAD RAO YERRA,M,SC,36,LSP,420,13
Warangal,Jangoan,GEN,ARJULA SHASHI KUMAR REDDY,M,GEN,29,AAAP,416,14
Warangal,Jangoan,GEN,SHANKARA CHARY VAJROJU,M,GEN,32,YSRCP,364,15
Warangal,Jangoan,GEN,AKULA SHASHIDHAR RAO,M,GEN,36,IND,297,16
Warangal,Jangoan,GEN,VALABOJU DAYASAGAR,M,GEN,45,IND,286,17
Warangal,Jangoan,GEN,MASEEURRAHMAN ZAKIR,M,GEN,31,IND,225,18
Warangal,Jangoan,GEN,CHIPURU MALLAIAH,M,GEN,32,IND,213,19
Warangal,Jangoan,GEN,METHUKU VAMSHI KRISHNA,M,GEN,32,IND,124,20
Warangal,Ghanpur (Station),SC,THATIKONDA RAJAIAH,M,SC,55,TRS,103662,1
Warangal,Ghanpur (Station),SC,DR.GUNDE VIJAYA RAMA RAO,M,SC,59,INC,44833,2
Warangal,Ghanpur (Station),SC,DOMMATI SAMBAIAH,M,SC,52,TDP,20430,3
Warangal,Ghanpur (Station),SC,None of the Above,NULL,NULL,NULL,NOTA,3224,4
Warangal,Ghanpur (Station),SC,MARAPAKA RAMESH,M,SC,26,RPI(A),2487,5
Warangal,Ghanpur (Station),SC,MUNIGALA WILLIAM,M,SC,59,YSRCP,1155,6
Warangal,Ghanpur (Station),SC,SINGAPURAM SAMMAIAH,M,SC,41,IND,904,7
Warangal,Ghanpur (Station),SC,DANDU KARUNA,F,SC,28,BCUF,806,8
Warangal,Ghanpur (Station),SC,GURRAM YADAGIRI,M,SC,42,IND,783,9
Warangal,Ghanpur (Station),SC,MURALI KRISHNA RODDA,M,SC,47,AAAP,535,10
Warangal,Ghanpur (Station),SC,PRABHAKAR BHASKULA,M,SC,49,IND,446,11
Warangal,Palakurthi,GEN,DAYAKER RAO ERRABELLI,M,GEN,53,TDP,57799,1
Warangal,Palakurthi,GEN,DUGYALA SHRINIVAS RAO,M,GEN,51,INC,53486,2
Warangal,Palakurthi,GEN,DR.N.SUDHAKAR RAO,M,GEN,64,TRS,52253,3
Warangal,Palakurthi,GEN,EKALAVYA CHINTHA,M,SC,49,BSP,3195,4
Warangal,Palakurthi,GEN,DR. LAKAVATH LAKSHMINARAYANA NAIK,M,ST,44,IND,3129,5
Warangal,Palakurthi,GEN,GOLA GANGARAO,M,GEN,30,IND,1485,6
Warangal,Palakurthi,GEN,None of the Above,NULL,NULL,NULL,NOTA,1103,7
Warangal,Palakurthi,GEN,BIKSHAPATHI VELPULA,M,GEN,62,IND,529,8
Warangal,Palakurthi,GEN,ANAGANDULA BOBBILI,M,GEN,62,WPOI,399,9
Warangal,Palakurthi,GEN,SREERAM REDDY LINGALA,M,GEN,45,SP,340,10
Warangal,Palakurthi,GEN,YAKAIAH ERENTI,M,SC,29,JAP,338,11
Warangal,Palakurthi,GEN,ARRABELLY RAGHAVA RAO,M,GEN,51,IND,307,12
Warangal,Palakurthi,GEN,BANDA KUMARA SWAMY,M,SC,44,IND,301,13
Warangal,Palakurthi,GEN,VENGALA NAGESH BABU,M,GEN,26,PPOI,282,14
Warangal,Palakurthi,GEN,DEVENDER RAO RAAVIPATI,M,GEN,41,IND,252,15
Warangal,Dornakal ,ST,D.S. REDYA NAIK,M,ST,62,INC,84170,1
Warangal,Dornakal ,ST,SATHYAVATHI RATHOD,F,ST,46,TRS,60639,2
Warangal,Dornakal ,ST,DR. JATOTH RAMACHANDRU NAIK,M,ST,39,TDP,8384,3
Warangal,Dornakal ,ST,RAMESH NAIK BANOTH,M,ST,28,IND,4935,4
Warangal,Dornakal ,ST,ANGOTH VENKANNA NAIK,M,ST,41,CPM,3646,5
Warangal,Dornakal ,ST,None of the Above,NULL,NULL,NULL,NOTA,1090,6
Warangal,Dornakal ,ST,BANOTH SUJATHA,F,ST,32,YSRCP,908,7
Warangal,Dornakal ,ST,HALAVATH LINGYA,M,ST,30,IND,579,8
Warangal,Dornakal ,ST,CHAR MAZUNDAR MALOTH,M,ST,30,IND,330,9
Warangal,Mahabubabad ,ST,BANOTH SHANKAR NAYAK,M,ST,49,TRS,78370,1
Warangal,Mahabubabad ,ST,KAVITHA MALOTHU,F,ST,34,INC,69055,2
Warangal,Mahabubabad ,ST,BALU CHOWAN MOODU,M,ST,39,TDP,15680,3
Warangal,Mahabubabad ,ST,GUGULOTHU SHANKAR NAIK,M,ST,30,MaSP,3595,4
Warangal,Mahabubabad ,ST,BANOTH SEETHARAM NAIK,M,ST,33,CPM,2205,5
Warangal,Mahabubabad ,ST,PEDDALA NAGESHWAR RAO,M,ST,51,IND,1870,6
Warangal,Mahabubabad ,ST,None of the Above,NULL,NULL,NULL,NOTA,1616,7
Warangal,Mahabubabad ,ST,LAVUDYA RAJU,M,ST,30,IND,889,8
Warangal,Mahabubabad ,ST,JATOTH HARICHAND,M,ST,35,IND,413,9
Warangal,Mahabubabad ,ST,GUGULOTHU VENKANNA,M,ST,30,IND,403,10
Warangal,Mahabubabad ,ST,RATHNAVATH RAMESH,M,ST,33,IND,339,11
Warangal,Mahabubabad ,ST,BUKYA BICHA NAIK,M,ST,33,IND,321,12
Warangal,Mahabubabad ,ST,GUGULOTHU DEVIKA SHANKAR NAIK,F,ST,42,IND,271,13
Warangal,Narsampet ,GEN,DONTHI MADHAVA REDDY,M,GEN,58,IND,76144,1
Warangal,Narsampet ,GEN,PEDDI SUDARSHAN REDDY,M,GEN,42,TRS,57768,2
Warangal,Narsampet ,GEN,PRAKASH REDDY REVURI,M,GEN,62,TDP,34479,3
Warangal,Narsampet ,GEN,KATTHI VENKATASWAMY,M,GEN,50,INC,6638,4
Warangal,Narsampet ,GEN,PRABHAKAR REDDY GADE,M,GEN,52,CPM,1266,5
Warangal,Narsampet ,GEN,KURIMILLA RAMURTHY,M,GEN,53,PPOI,1112,6
Warangal,Narsampet ,GEN,PULLURI KUMARA SWAMY,M,GEN,36,IND,852,7
Warangal,Narsampet ,GEN,None of the Above,NULL,NULL,NULL,NOTA,770,8
Warangal,Narsampet ,GEN,MUPPARAPU RAJU,M,GEN,29,BSP,593,9
Warangal,Narsampet ,GEN,THOTAKURI CHINNA RAJU,M,GEN,35,IND,535,10
Warangal,Narsampet ,GEN,ASHOK MADDIKAYALA,M,GEN,53,MCPI,443,11
Warangal,Narsampet ,GEN,NEERATI DEVENDER,M,GEN,29,TPS,396,12
Warangal,Narsampet ,GEN,RAMGOPAL RAO ANNAMANENI,M,GEN,59,IND,341,13
Warangal,Parkal,GEN,CHALLA DHARMA REDDY,M,GEN,46,TDP,67432,1
Warangal,Parkal,GEN,SAHODER REDDY MUDDASANI,M,GEN,62,TRS,58324,2
Warangal,Parkal,GEN,ENGALA VENKATRAM REDDY,M,GEN,45,INC,30283,3
Warangal,Parkal,GEN,ABBADI BUCHI REDDY,M,GEN,44,IND,3054,4
Warangal,Parkal,GEN,BOCHU SARAIAH,M,SC,48,BSP,1706,5
Warangal,Parkal,GEN,None of the Above,NULL,NULL,NULL,NOTA,918,6
Warangal,Parkal,GEN,KUMARASWAMY GONE,M,GEN,46,MCPI,424,7
Warangal,Parkal,GEN,PUNNAM BHAGYASRI,F,GEN,35,IND,354,8
Warangal,Parkal,GEN,CHALLA SRINIVAS,M,GEN,31,IND,340,9
Warangal,Parkal,GEN,SHIRUPA KIRAN KUMAR,M,GEN,34,AAAP,324,10
Warangal,Parkal,GEN,KANNAM SUNIL,M,SC,28,IND,277,11
Warangal,Parkal,GEN,SHABODDIN MOHAMMAD,M,GEN,30,IND,272,12
Warangal,Parkal,GEN,DAMODAR RACHAMALLA,M,GEN,52,TECPI,184,13
Warangal,Parkal,GEN,JANNU PRAMEELA,F,SC,33,AIFB,175,14
Warangal,Parkal,GEN,RAVI VOLLAJI,M,GEN,38,TPS,153,15
Warangal,Warangal West,GEN,DASYAM VINAY BHASKER,M,GEN,50,TRS,83492,1
Warangal,Warangal West,GEN,SWARNA ERRABELLI,F,GEN,55,INC,27188,2
Warangal,Warangal West,GEN,DHARMARAO MARTHINENI,M,GEN,54,BJP,18584,3
Warangal,Warangal West,GEN,RIAZ MOHAMMAD,M,GEN,41,MaSP,2276,4
Warangal,Warangal West,GEN,KUMARASWAMY PERLA,M,SC,54,BSP,1989,5
Warangal,Warangal West,GEN,None of the Above,NULL,NULL,NULL,NOTA,1704,6
Warangal,Warangal West,GEN,BHEEMREDDY SUDHEER REDDY,M,GEN,33,YSRCP,1131,7
Warangal,Warangal West,GEN,KAPILAVAI DILEEP KUMAR,M,GEN,59,RLD,1016,8
Warangal,Warangal West,GEN,CHIDARA CHANDRA SHEKAR,M,GEN,34,LSP,844,9
Warangal,Warangal West,GEN,PAMU RAMESH,M,GEN,42,IND,737,10
Warangal,Warangal West,GEN,TIRUNAHARI SESHAIAH,M,GEN,42,TPS,511,11
Warangal,Warangal West,GEN,DADABOINA SRIKANTH YADAV,M,GEN,39,AAAP,440,12
Warangal,Warangal West,GEN,P. SATHYA PRAKASH,M,GEN,48,IND,343,13
Warangal,Warangal West,GEN,K.RUKMINI KUMARI,F,GEN,58,IND,183,14
Warangal,Warangal West,GEN,KANDAKATLA RAJESHWER RAO (KALA),M,GEN,62,IND,125,15
Warangal,Warangal West,GEN,GOPU SRINIVAS,M,GEN,37,IND,119,16
Warangal,Warangal West,GEN,YERRA DAYAKAR,M,SC,42,IND,90,17
Warangal,Warangal East,GEN,KONDA SUREKHA,F,GEN,47,TRS,88641,1
Warangal,Warangal East,GEN,BASWARAJU SARAIAH,M,GEN,58,INC,33556,2
Warangal,Warangal East,GEN,PADMA. RAO,F,GEN,45,BJP,11639,3
Warangal,Warangal East,GEN,METTU SRINIVAS,M,GEN,44,CPM,7802,4
Warangal,Warangal East,GEN,None of the Above,NULL,NULL,NULL,NOTA,2936,5
Warangal,Warangal East,GEN,SANDRA JOHNSON,M,SC,45,IND,1143,6
Warangal,Warangal East,GEN,BIRRU RAVI,M,SC,28,BSP,551,7
Warangal,Warangal East,GEN,PERALA JAGADISHWAR RAO,M,GEN,53,LSP,506,8
Warangal,Warangal East,GEN,KISHAN REDDY JUNNUTHULA,M,GEN,54,PPOI,476,9
Warangal,Warangal East,GEN,SYED MUMTAZ ALI,M,GEN,40,WPOI,271,10
Warangal,Warangal East,GEN,RAVI KUMAR TRIPUROJU,M,GEN,28,AAAP,245,11
Warangal,Warangal East,GEN,ORUGANTI KRUSHNA,M,GEN,29,IND,189,12
Warangal,Warangal East,GEN,SAMBAIAH SINGATHI,M,GEN,59,MCPI,144,13
Warangal,Warangal East,GEN,RAVINDER RANGARAJU,M,GEN,47,GaAP,81,14
Warangal,Wardhanapet ,SC,AROORI RAMESH,M,SC,47,TRS,117708,1
Warangal,Wardhanapet ,SC,KONDETI SHRIDHAR,M,SC,41,INC,30825,2
Warangal,Wardhanapet ,SC,MANDA KRISHNA MADIGA,M,SC,48,MaSP,20425,3
Warangal,Wardhanapet ,SC,None of the Above,NULL,NULL,NULL,NOTA,2244,4
Warangal,Wardhanapet ,SC,GANDHAM SHIVA,M,SC,29,BSP,1469,5
Warangal,Wardhanapet ,SC,ELLANDULA SHOBHAN BABU,M,SC,43,IND,1356,6
Warangal,Wardhanapet ,SC,BOJJAPALLI RAJAIAH,M,SC,65,YSRCP,1089,7
Warangal,Wardhanapet ,SC,JATTI RAVIKUMAR,M,SC,36,LSP,865,8
Warangal,Wardhanapet ,SC,UGENDAR JATTI,M,SC,26,AIFB,589,9
Warangal,Wardhanapet ,SC,RIPIKA PREM KUMAR,M,SC,30,IND,459,10
Warangal,Wardhanapet ,SC,ELLANDULA SUDHAKAR,M,SC,38,IND,337,11
Warangal,Wardhanapet ,SC,MALLIKARJUN KUKKALA,M,SC,33,IND,336,12
Warangal,Wardhanapet ,SC,THATIKAYALA SATEESH BABU,M,SC,30,IND,236,13
Warangal,Bhupalpalle,GEN,MADHUSUDANA CHARY SIRIKONDA,M,GEN,57,TRS,65113,1
Warangal,Bhupalpalle,GEN,GANDRA VENKATA RAMANA REDDY,M,GEN,47,INC,57899,2
